city,house_title,house_type,price,user,no_of_ratings,rating,house_detail,house_details,no_of_guest,house_size,no_of_beds,no_of_baths,house,beds,bath
LaRochelle,Maisonnette Ind. Stationnement gratuit facile rue,Entire home,60,Al,15,4.8,"['3 guests',  '1 bedroom', '2 beds', '1 bath', '\U000f0004\n15 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", ""  '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n15 Reviews'"", "" '\\U000f0019\\nVerified']""]",3,  '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,"Chambre d'HĂ´tes ""Bord de mer"" Le NoroĂ®t",Private room in house,35,Catherine,166,4.86,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n523 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n523 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,House with court next to the beach and La Rochelle,Entire home,60,Cyrielle,161,4.61,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n337 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,maison au calme proche de la mer,Entire home,200,Benjamin,118,4.78,"['10 guests', '5 bedrooms', '5 beds', '1 bath', '\U000f0004\n118 Reviews', '\U000f0019\nVerified']","[""['10 guests'"", "" '5 bedrooms'"", "" '5 beds'"", "" '1 bath'"", "" '\\U000f0004\\n118 Reviews'"", "" '\\U000f0019\\nVerified']""]",10, '5 bedrooms', '5 beds', '1 bath',5,5,1
LaRochelle,Maison neuve avec jardin,Entire home,55,Mickael,6,5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n17 Reviews']","[""['6 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n17 Reviews']""]",6, '2 bedrooms', '3 beds', '1 bath',2,3,1
LaRochelle,Chambre d'hĂ´tel lit double,Room in boutique hotel,90,Ralitsa,8,4.25,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n59 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Grde chambre avec SdB & WC privĂ©s 7min la rochelle,Private room in house,32,Hugues,280,4.57,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n280 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n280 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Charming studio in the heart of the old town,Entire home,65,Isabelle,175,4.18,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n295 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n295 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Maison calme et charmante, la Rochelle proche mer",Entire home,100,Marie Et,10,4.6,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n10 Reviews']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n10 Reviews']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,Maison de charme spa de nage & sauna privatifs,Entire home,224,ClĂ©ment,34,4.97,"['4 guests', '2 bedrooms', '3 beds', '2.5 baths', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '2.5 baths'"", "" '\\U000f0004\\n104 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '3 beds', '2.5 baths',2,3,2.5
LaRochelle,T2 spacieux Proche du centre ville,Entire home,65,Saliaa,37,4.51,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n53 Reviews']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n53 Reviews']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,La cabane au fond du jardin,Private room in guesthouse,45,StĂ©phanie,5,5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n5 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n5 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,CENTRE CHATELAILLON GRAND LOFT ** 100m DE LA PLAGE,Entire home,60,Cyrielle,74,4.54,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n337 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Maison Sable Ă  Rivedoux Plage 17940,Entire home,225,Ivis,60,4.82,"['6 guests', '3 bedrooms', '4 beds', '1.5 baths', '\U000f0004\n105 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '3 bedrooms'"", "" '4 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n105 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '3 bedrooms', '4 beds', '1.5 baths',3,4,1.5
LaRochelle,Chbre 2 lits 90 avec piscine proche La Rochelle,Private room in house,42,Bernadette,12,4.92,"['2 guests', '1 bedroom', '1 bed', 'Private half-bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" 'Private half-bath'"", "" '\\U000f0004\\n31 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', 'Private half-bath',1,1,0.5
LaRochelle,Atlantique 1 -Hyper centre-La Rochelle,Entire home,105,Isabelle,4,5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n75 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Chambre indĂ©pendante en fond de jardin paysager,Private room in guesthouse,46,Patricia & Jean Charles,254,4.65,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n303 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n303 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,2-Grand logement proche centre ville,Entire home,80,KĂ©vin,59,4.69,"['4 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n259 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '2 baths'"", "" '\\U000f0004\\n259 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '3 beds', '2 baths',2,3,2
LaRochelle,Chambre dans maison avec 2 chats,Private room in house,30,Bastien,14,4.71,"['2 guests', '1 bedroom', '1 bed', '1.5 shared baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1.5 shared baths'"", "" '\\U000f0004\\n18 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1.5 shared baths',1,1,1.5
LaRochelle,CENTRE CHATELAILLON GRAND T2** AVEC COUR 100mPLAGE,Entire home,65,Cyrielle,39,4.59,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n337 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,â˜€ï¸Libre comme lâ€™air : chez Citronnelle.LĂ¢chez prise,Entire home,100,Sandra,137,4.61,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n137 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n137 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,chambre privĂ©e,Private room in house,37,Emmanuelle,95,4.85,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n95 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n95 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Charmante maison Ă  15min de la rochelle,Entire home,100,Virginie,92,4.58,"['6 guests', '3 bedrooms', '4 beds', '1 bath', '\U000f0004\n92 Reviews']","[""['6 guests'"", "" '3 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n92 Reviews']""]",6, '3 bedrooms', '4 beds', '1 bath',3,4,1
LaRochelle,Chambre d'hĂ´tel lit double,Room in boutique hotel,90,Ralitsa,10,4.5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n59 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,HOME SWEET HOME & SPA - CHAMBRE BLUE LAGOON,Private room in bed and breakfast,100,Christophe,9,5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n13 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n13 Reviews']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Studio 25m2 La Rochelle,Entire home,55,Selen,15,4.57,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n15 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n15 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Vaste maison Fouras 16 pers, 6 chambres, jacuzzi",Entire home,400,Bruno,25,4.72,"['16+ guests', '6 bedrooms', '10 beds', '2.5 baths', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']","[""['16+ guests'"", "" '6 bedrooms'"", "" '10 beds'"", "" '2.5 baths'"", "" '\\U000f0004\\n25 Reviews'"", "" '\\U000f0019\\nVerified']""]",16, '6 bedrooms', '10 beds', '2.5 baths',6,10,2.5
LaRochelle,Volver Chambre 2 sur le port,Private room in apartment,23,Alejandra,14,4.33,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n191 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n191 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,"Studio 24m2, parking, local Ă  vĂ©lo, terrasse",Entire home,50,Karen,12,4.67,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n12 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n12 Reviews']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,B & B in a Top Home,Private room in house,29,Alain,6,4.5,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n60 Reviews', '\U000f0019\nVerified']","[""['1 guest'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n60 Reviews'"", "" '\\U000f0019\\nVerified']""]",1, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Chambre bleue,Private room in house,50,Richard,101,4.85,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n101 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n101 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,chambre 3 : 2 lits de 90,Private room in house,30,Martine,24,4.75,"['2 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n57 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n57 Reviews']""]",2, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Charmante Maison de Ville avec Jardin Intime,Entire home,100,Arthur,36,4.09,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n36 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n36 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,La Chambre Louise,Private room in guesthouse,130,Mathieu,4,4.75,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n5 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n5 Reviews']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Mobil-Home (i3) avec terrasse privĂ©e & piscines,Entire home,65,Christophe,51,4.04,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '2 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n92 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '2 bedrooms', '4 beds', '1 bath',2,4,1
LaRochelle,Bateau voilier Ă  quai vieux port de La Rochelle,Entire home,60,Jonathan,28,4.29,"['4 guests', '2 beds', '0 baths', '\U000f0004\n28 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 beds'"", "" '0 baths'"", "" '\\U000f0004\\n28 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 beds', '0 baths', '\U000f0004\n28 Reviews',2,0,428
LaRochelle,Chambre,Private room in house,31,Hp,73,4.56,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n120 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n120 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,CORDOUAN 2 - Appart Ă  2 pas du MarchĂ©,Entire home,65,Pauline,20,4.85,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n27 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n27 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '3 beds', '1 bath',2,3,1
LaRochelle,Chambres 2 pers. La Flotte en RĂ©,Private room in nature lodge,49,FrĂ©dĂ©ric,211,4.73,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n732 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n732 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,T2 40m2 AU CENTRE DE LA ROCHELLE DANS UN JARDIN !,Entire home,50,Carine,62,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n64 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"GĂ®te ""Les jardins de Soline"", proche La Rochelle",Entire home,70,Katia Et StĂ©phane,53,4.89,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n53 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n53 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Charmant appart. ""Aix"" - 2 pers. piscine chauffĂ©e",Entire home,98,Laure,32,4.69,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n66 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n66 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,La campagne en centre ville,Entire home,40,Jeremie,92,4.71,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n92 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '3 beds', '1 bath',2,3,1
LaRochelle,Cabane camp'Ă©toile,Entire home,30,Celine,48,4.32,"['2 guests', '1 bed', '1 bath', '\U000f0004\n163 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n163 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bed', '1 bath', '\U000f0004\n163 Reviews',1,1,4163
LaRochelle,LA MAISONNETTE DU BOIS 2 chambres Parentale,Private room in bed and breakfast,100,Nathalie ET Alain,20,4.95,"['4 guests', '2 bedrooms', '3 beds', '2.5 baths', '\U000f0004\n29 Reviews']","[""['4 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '2.5 baths'"", "" '\\U000f0004\\n29 Reviews']""]",4, '2 bedrooms', '3 beds', '2.5 baths',2,3,2.5
LaRochelle,Bateau Vieux port plein centre,Entire home,55,Moli,3,4.33,"['2 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n69 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Maison de charme plein centre historique,Entire home,80,Sylvie,44,4.77,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n46 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n46 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Paisible studio Ă  5 minutes de la plage,Entire home,38,HĂ©lĂ¨ne,74,4.81,"['4 guests', '1 bedroom', '0 beds', '1 bath', '\U000f0004\n74 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '0 beds'"", "" '1 bath'"", "" '\\U000f0004\\n74 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '0 beds', '1 bath',1,0,1
LaRochelle,Chambre pour 5 entre port et ville de la Rochelle,Private room in house,65,Jean-Marie,41,4.51,"['4 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 private bath'"", "" '\\U000f0004\\n210 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 private bath',1,3,1
LaRochelle,"Chambre lit 160, avec piscine proche La Rochelle",Private room in house,42,Bernadette,19,4.89,"['2 guests', '1 bedroom', '1 bed', 'Private half-bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" 'Private half-bath'"", "" '\\U000f0004\\n31 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', 'Private half-bath',1,1,0.5
LaRochelle,Fief des Ardennes,Private room in house,55,Marie,25,4.96,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n25 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,ANNEXE PRIVATIVE DE CHARME AVEC JACUZI ET PISCINE,Private room in guesthouse,160,Christophe,44,5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n51 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,"Autour d'un Puits, Family rooms",Private room in bed and breakfast,58,Philippe,17,4.76,"['5 guests', '2 bedrooms', '4 beds', '1.5 baths', '\U000f0004\n33 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '4 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n33 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '4 beds', '1.5 baths',2,4,1.5
LaRochelle,Maisonnette bord de mer,Entire home,50,Thierry,7,5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n7 Reviews']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n7 Reviews']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Au coeur du quartier du Mail Ă  300 m de la mer,Private room in house,60,Lydwine,7,5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n18 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Aux portes de La Rochelle studio rĂ©novĂ© NÂ°1,Private room in guesthouse,50,Dominique,19,4.74,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n30 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n30 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,chambre indĂ©pendante,Private room in house,50,CĂ©cile,33,4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n78 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n78 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Le clos du pertuis chambres d'hĂ´tes,Private room in bed and breakfast,65,Didier,8,5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n8 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Maison paisible avec 2 chats,Entire home,95,Bastien,4,4.75,"['6 guests', '3 bedrooms', '2 beds', '1.5 baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '3 bedrooms'"", "" '2 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n18 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '3 bedrooms', '2 beds', '1.5 baths',3,2,1.5
LaRochelle,Chambre bleue dans la maison aux oiseaux,Private room in house,50,Sandrine,10,4.7,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n93 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n93 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Amazing house near the beach,Entire home,361,"Loic, Estelle & Co",10,4.7,"['8 guests', '3 bedrooms', '5 beds', '1 bath', '\U000f0004\n480 Reviews', '\U000f0019\nVerified']","[""['8 guests'"", "" '3 bedrooms'"", "" '5 beds'"", "" '1 bath'"", "" '\\U000f0004\\n480 Reviews'"", "" '\\U000f0019\\nVerified']""]",8, '3 bedrooms', '5 beds', '1 bath',3,5,1
LaRochelle,"Les toits de La Rochelle, vieux marchĂ©",Entire home,75,Francois,25,4.76,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n25 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Studio hyper centre La Rochelle,Entire home,50,Laure,20,4.95,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n20 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n20 Reviews']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Une vue magnifique sur l'ocean,Entire home,110,Marie25,14,4.21,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n170 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n170 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
